date,tmax,tmin,tmean,rh_mean,wind_speed_max,pressure_mean,solar_radiation_sum,cloud_cover_mean
2017-03-07,28.8,15.3,21.6,32,17.9,959.6,20.13,42
2017-03-08,27.5,16.6,21.7,39,17.9,958.6,19.41,32
2017-03-09,27.9,16.7,21.7,45,14.7,958.2,19.44,36
2017-03-10,24.7,14.0,17.8,72,18.5,957.1,18.0,25
2017-03-11,23.8,11.4,17.2,54,16.5,959.3,22.5,3
2017-03-12,24.4,10.3,17.3,39,12.4,963.7,23.62,0
2017-03-13,24.6,11.2,17.8,42,11.3,964.5,23.45,0
2017-03-14,26.6,12.1,18.9,43,10.5,966.0,22.58,45
2017-03-15,28.7,15.2,21.2,41,11.7,965.4,23.14,44
2017-03-16,30.4,13.9,22.2,36,20.3,962.6,22.4,16
2017-03-17,29.4,15.9,22.1,40,18.6,961.8,23.69,8
2017-03-18,29.4,15.8,22.6,41,14.2,961.6,21.19,41
2017-03-19,27.5,17.0,21.3,59,16.2,963.0,15.54,46
2017-03-20,31.2,16.7,23.6,41,12.5,964.5,24.26,0
2017-03-21,33.0,16.6,25.1,33,12.3,964.6,23.89,1
2017-03-22,34.7,19.2,27.2,34,13.6,963.2,23.96,0
2017-03-23,35.5,21.9,28.1,32,14.0,961.9,23.9,1
2017-03-24,35.0,21.6,28.0,32,13.4,962.0,24.02,6
2017-03-25,34.8,21.3,28.0,32,14.8,962.9,23.82,15
2017-03-26,36.4,22.3,29.3,30,15.3,963.9,24.36,0
2017-03-27,38.4,23.5,30.4,27,17.9,963.3,24.78,0
2017-03-28,39.3,22.7,31.3,27,16.5,962.4,24.75,0
2017-03-29,39.0,24.5,31.4,19,18.7,961.3,25.62,0
2017-03-30,39.1,22.9,30.9,25,15.9,960.9,25.28,0
2017-03-31,37.6,22.8,30.4,19,14.6,961.8,25.7,7
2017-04-01,38.7,23.8,30.9,18,15.6,960.0,25.35,16
2017-04-02,38.2,23.5,30.7,21,18.2,958.0,24.61,3
2017-04-03,39.2,23.7,31.2,21,19.8,958.4,23.96,18
2017-04-04,38.0,24.8,31.2,24,16.3,959.2,23.49,17
2017-04-05,37.3,22.8,30.3,29,23.3,957.1,22.04,12
2017-04-06,35.1,25.9,30.0,25,26.9,956.4,26.25,0
2017-04-07,33.5,20.5,27.1,12,15.1,959.7,26.87,0
2017-04-08,33.9,19.5,26.9,10,14.4,962.4,27.43,0
2017-04-09,33.5,21.0,27.0,15,20.9,963.7,27.01,0
2017-04-10,34.7,19.8,27.2,15,20.7,962.7,26.88,0
2017-04-11,37.7,20.3,28.9,17,20.7,960.9,26.93,0
2017-04-12,39.0,22.0,30.9,15,19.5,960.2,26.83,0
2017-04-13,40.2,22.9,31.8,15,15.9,959.7,27.12,0
2017-04-14,41.4,22.7,32.3,17,14.1,958.3,26.72,2
2017-04-15,42.3,24.5,33.3,15,21.0,956.8,26.07,5
2017-04-16,41.8,24.2,33.3,14,15.5,957.2,26.99,0
2017-04-17,42.7,25.4,34.1,15,24.6,958.4,26.12,10
2017-04-18,42.2,28.4,34.4,15,24.8,958.2,26.14,12
2017-04-19,41.1,27.1,33.5,17,17.7,956.1,27.35,0
2017-04-20,41.7,26.3,34.1,22,15.5,954.6,25.72,22
2017-04-21,42.4,29.5,35.2,19,23.8,954.9,25.91,22
2017-04-22,41.0,29.3,34.2,19,22.0,956.4,27.06,0
2017-04-23,38.8,27.4,32.3,22,19.8,957.1,23.91,17
2017-04-24,36.7,26.3,31.1,24,20.4,958.0,21.85,20
2017-04-25,36.6,25.3,30.2,26,23.9,958.9,23.61,25
2017-04-26,37.1,21.2,29.9,21,16.6,959.0,25.74,15
2017-04-27,38.9,23.6,31.1,17,16.3,959.9,27.08,10
2017-04-28,39.1,24.2,31.3,19,21.4,959.2,25.75,36
2017-04-29,37.2,25.3,30.8,24,17.7,958.9,22.6,61
2017-04-30,38.9,24.6,31.7,22,21.9,958.3,26.62,28
2017-05-01,38.8,23.5,31.0,22,17.2,960.4,28.38,0
2017-05-02,39.2,22.3,31.5,18,14.8,961.4,27.69,37
2017-05-03,39.0,26.7,32.7,18,21.6,960.1,20.46,63
2017-05-04,39.2,24.8,32.9,18,20.0,960.9,25.75,11
2017-05-05,40.0,24.6,32.7,19,12.8,960.1,23.14,83
2017-05-06,41.3,27.7,34.4,16,17.5,959.5,24.65,40
2017-05-07,42.3,28.6,35.3,15,28.6,959.5,24.0,36
2017-05-08,42.6,29.8,35.6,16,27.2,958.8,23.49,40
2017-05-09,42.2,28.6,35.3,16,23.1,956.9,24.3,40
2017-05-10,41.1,27.1,34.9,17,18.2,957.5,25.11,24
2017-05-11,41.1,25.9,34.1,23,14.1,958.7,25.74,21
2017-05-12,41.9,27.3,34.3,21,16.7,959.0,26.81,6
2017-05-13,42.2,26.8,34.9,21,19.8,957.9,25.07,19
2017-05-14,41.7,29.5,35.9,16,30.3,956.3,24.25,21
2017-05-15,42.1,29.9,35.9,20,22.0,954.9,26.54,11
2017-05-16,41.0,29.6,35.0,21,22.0,954.2,25.89,12
2017-05-17,37.3,27.2,32.4,29,17.6,955.2,23.1,20
2017-05-18,38.4,26.4,33.0,28,18.6,956.2,24.9,27
2017-05-19,41.7,27.7,34.4,24,23.7,956.7,26.18,27
2017-05-20,39.7,26.2,32.9,28,20.1,955.6,24.16,37
2017-05-21,38.6,27.0,32.0,34,20.6,955.4,23.33,46
2017-05-22,37.2,25.1,30.6,46,15.5,957.5,24.31,41
2017-05-23,39.0,25.7,32.0,37,18.0,957.9,25.73,19
2017-05-24,40.4,26.8,33.7,34,18.4,956.2,24.91,30
2017-05-25,40.7,28.1,34.7,26,20.3,954.9,25.95,9
2017-05-26,42.8,27.5,35.7,25,29.4,953.7,24.18,15
2017-05-27,44.8,31.7,36.9,23,28.7,952.2,24.01,17
2017-05-28,43.3,29.3,35.8,28,25.2,952.1,25.29,11
2017-05-29,38.7,28.2,32.8,45,18.5,952.2,23.97,17
2017-05-30,37.6,25.8,31.9,46,16.2,951.3,25.14,6
2017-05-31,38.6,25.7,31.3,52,21.7,952.2,23.67,30
2017-06-01,37.1,25.3,31.0,57,12.7,954.9,24.8,20
2017-06-02,39.7,26.9,33.0,48,14.8,955.3,26.77,3
2017-06-03,41.8,28.3,35.3,33,19.6,954.0,27.39,1
2017-06-04,42.2,31.9,36.4,32,27.8,953.8,26.07,10
2017-06-05,40.6,31.9,36.1,38,24.3,954.4,25.25,7
2017-06-06,39.8,31.0,35.2,40,23.9,955.3,26.84,1
2017-06-07,36.7,30.4,33.0,48,23.2,956.7,21.75,18
2017-06-08,37.1,27.5,31.7,54,25.1,955.9,23.59,14
2017-06-09,34.9,25.5,30.0,60,14.5,955.0,20.93,40
2017-06-10,38.0,25.9,32.4,47,19.2,953.9,23.84,16
2017-06-11,38.7,25.8,32.1,40,18.8,953.1,26.18,13
2017-06-12,39.0,25.8,32.9,36,14.5,952.5,23.79,22
2017-06-13,39.8,27.6,33.6,35,18.2,952.4,23.75,15
2017-06-14,39.8,29.0,34.2,37,23.3,954.7,24.43,18
2017-06-15,39.8,27.2,33.5,41,19.2,954.6,24.7,16
2017-06-16,39.9,28.3,33.2,39,15.7,953.4,25.38,15
2017-06-17,37.7,27.4,32.4,48,19.1,953.6,24.59,16
2017-06-18,37.3,27.4,31.9,54,17.0,953.0,22.11,20
2017-06-19,38.5,29.9,33.4,47,24.2,951.5,23.31,18
2017-06-20,37.9,29.3,32.7,47,20.6,951.7,23.62,20
2017-06-21,34.9,25.3,30.6,56,19.3,952.3,21.36,42
2017-06-22,34.2,23.3,28.0,69,19.6,953.8,19.79,60
2017-06-23,34.2,25.5,29.6,63,17.3,953.7,22.2,25
2017-06-24,35.8,26.5,31.3,58,7.3,951.2,23.36,20
2017-06-25,37.5,28.1,33.2,49,10.1,950.5,23.71,18
2017-06-26,39.0,29.5,33.8,50,17.6,951.7,23.27,23
2017-06-27,38.0,26.5,31.0,67,15.0,951.9,22.27,65
2017-06-28,31.5,26.1,27.9,83,19.8,951.8,11.29,98
2017-06-29,32.6,25.2,27.7,83,10.5,951.6,16.92,100
2017-06-30,32.9,25.9,28.6,76,16.1,949.7,18.41,93
2017-07-01,31.7,26.3,28.8,76,11.6,949.0,16.06,95
2017-07-02,32.4,26.4,28.8,79,7.7,949.7,17.24,97
2017-07-03,32.9,25.1,28.8,78,20.8,951.1,16.88,98
2017-07-04,33.3,25.7,28.8,71,25.6,951.0,17.09,81
2017-07-05,32.7,25.8,28.9,65,23.1,951.7,24.43,75
2017-07-06,34.3,25.8,29.6,61,20.5,953.1,25.2,10
2017-07-07,34.7,26.3,30.2,58,19.5,954.3,23.97,35
2017-07-08,35.7,27.1,31.2,54,21.6,954.5,22.34,71
2017-07-09,35.8,27.8,31.6,52,20.6,954.0,23.71,87
2017-07-10,36.1,27.6,31.4,52,23.8,954.2,24.75,89
2017-07-11,34.8,27.0,30.7,54,21.6,953.9,22.73,92
2017-07-12,33.3,26.9,29.1,67,14.8,954.1,14.48,79
2017-07-13,32.5,24.7,28.4,75,15.5,953.1,15.01,57
2017-07-14,33.6,26.8,29.7,68,18.7,952.0,17.96,47
2017-07-15,33.9,26.6,29.4,74,15.2,952.2,17.91,62
2017-07-16,33.4,25.9,28.9,78,13.3,952.3,17.06,80
2017-07-17,33.2,25.8,29.0,79,10.9,952.4,19.63,81
2017-07-18,32.8,25.7,28.9,80,11.2,952.5,16.0,74
2017-07-19,32.8,26.9,29.7,76,13.2,951.7,15.81,83
2017-07-20,33.2,25.0,28.8,78,15.9,950.3,19.02,95
2017-07-21,30.9,25.1,27.7,81,19.2,950.4,16.81,85
2017-07-22,29.7,24.8,26.5,87,20.4,949.6,11.35,94
2017-07-23,29.1,24.6,26.0,89,20.3,948.5,10.55,90
2017-07-24,28.2,24.0,25.7,85,19.4,948.5,10.89,94
2017-07-25,28.6,23.1,26.0,79,17.0,949.0,11.28,86
2017-07-26,31.1,25.1,28.0,77,20.2,951.4,16.89,72
2017-07-27,32.5,25.4,28.8,75,21.2,953.1,19.83,41
2017-07-28,31.5,25.9,27.7,78,19.2,953.5,16.65,67
2017-07-29,28.8,25.0,26.2,86,20.5,953.1,7.15,97
2017-07-30,26.6,24.6,25.5,87,18.7,954.6,4.42,99
2017-07-31,26.4,23.9,25.0,93,16.1,954.6,4.99,100
2017-08-01,29.7,24.2,26.5,83,16.2,954.9,10.37,95
2017-08-02,31.1,24.8,27.6,76,18.6,954.6,16.34,95
2017-08-03,30.6,25.6,27.6,75,20.8,952.7,15.91,95
2017-08-04,30.5,24.9,27.5,72,19.8,951.5,16.48,94
2017-08-05,30.9,24.0,27.6,71,14.4,952.8,16.87,89
2017-08-06,32.0,25.0,28.3,71,13.3,954.0,15.78,92
2017-08-07,30.2,26.1,27.9,79,10.7,954.8,13.5,98
2017-08-08,31.2,25.2,27.4,84,16.1,954.9,13.17,96
2017-08-09,29.2,24.3,26.1,87,18.1,954.2,7.96,100
2017-08-10,28.5,24.4,26.2,86,18.0,953.6,6.92,100
2017-08-11,30.8,25.0,27.6,76,27.4,953.6,15.48,97
2017-08-12,30.4,25.3,27.6,75,24.9,953.6,15.86,99
2017-08-13,31.0,25.3,27.3,74,20.7,954.9,14.6,89
2017-08-14,30.6,25.0,27.2,76,13.3,957.5,16.25,59
2017-08-15,30.8,24.9,27.8,73,17.3,957.0,16.6,47
2017-08-16,32.7,25.0,28.4,71,18.7,955.1,20.96,38
2017-08-17,33.2,24.9,28.7,69,19.6,953.9,22.62,69
2017-08-18,33.8,24.9,29.1,67,16.1,954.0,21.31,80
2017-08-19,30.5,26.0,28.1,77,15.0,955.0,12.84,91
2017-08-20,32.2,25.7,28.7,77,16.6,954.6,18.98,53
2017-08-21,32.9,26.2,29.3,74,14.4,953.4,19.88,42
2017-08-22,33.2,26.3,28.6,79,12.6,954.1,18.95,58
2017-08-23,32.5,25.4,28.3,80,8.5,955.7,18.39,83
2017-08-24,30.1,25.2,27.7,84,12.8,955.5,12.77,86
2017-08-25,32.1,25.3,27.4,82,16.2,954.0,15.69,73
2017-08-26,31.1,24.2,27.0,83,10.3,952.7,16.33,63
2017-08-27,32.1,24.2,27.7,81,11.8,952.6,20.11,47
2017-08-28,30.0,24.7,27.0,82,17.9,952.9,16.88,62
2017-08-29,29.4,24.9,26.5,84,25.6,952.3,12.4,79
2017-08-30,29.2,24.4,26.3,86,21.3,953.3,13.82,86
2017-08-31,29.3,23.8,26.0,84,16.6,955.4,8.69,99
2017-09-01,29.0,24.0,26.0,79,20.7,956.4,9.6,76
2017-09-02,29.4,23.6,26.1,80,16.1,956.4,18.82,46
2017-09-03,29.8,23.9,26.5,80,13.5,956.8,13.46,64
2017-09-04,31.7,24.8,27.7,78,16.0,958.3,19.77,18
2017-09-05,31.5,24.5,27.6,73,16.1,958.5,21.02,11
2017-09-06,31.7,24.6,27.1,74,12.5,958.4,16.75,37
2017-09-07,31.6,24.6,27.4,75,13.1,958.8,17.87,35
2017-09-08,32.0,24.8,28.3,70,13.0,959.2,18.18,22
2017-09-09,33.9,24.7,29.0,65,10.8,957.7,20.61,12
2017-09-10,34.3,26.0,29.7,64,9.7,958.1,19.05,29
2017-09-11,34.2,26.1,29.5,66,14.6,959.8,19.46,34
2017-09-12,32.7,25.3,28.6,73,9.2,960.2,18.6,27
2017-09-13,33.4,24.8,28.3,74,7.5,959.7,18.0,66
2017-09-14,32.0,24.8,27.9,75,7.9,959.0,12.07,80
2017-09-15,34.2,24.9,29.0,67,12.3,957.9,18.02,67
2017-09-16,34.4,26.6,29.7,58,11.7,957.6,16.05,80
2017-09-17,35.7,25.9,30.0,51,13.3,957.3,21.09,60
2017-09-18,36.7,24.9,30.1,43,13.7,956.7,21.61,40
2017-09-19,36.7,24.5,29.8,45,13.0,956.0,22.06,60
2017-09-20,37.6,24.5,30.2,57,16.6,955.4,21.62,31
2017-09-21,35.9,25.3,30.0,58,20.5,955.1,18.48,89
2017-09-22,31.2,25.4,28.0,67,16.0,955.6,7.33,99
2017-09-23,36.5,24.2,29.7,49,23.6,957.5,20.96,30
2017-09-24,36.4,23.9,29.8,49,20.6,959.8,18.73,16
2017-09-25,35.6,26.4,30.4,48,18.4,958.7,19.64,15
2017-09-26,35.2,25.4,30.1,45,15.4,959.1,17.77,16
2017-09-27,37.1,25.6,30.9,39,17.1,959.4,19.25,21
2017-09-28,37.7,25.3,31.2,29,23.2,958.6,19.92,31
2017-09-29,38.2,25.5,30.9,30,23.2,958.0,19.65,11
2017-09-30,38.3,23.8,30.9,28,11.2,959.8,20.74,1
2017-10-01,37.6,24.0,30.8,27,13.5,959.9,20.85,5
2017-10-02,37.8,25.3,31.2,27,13.5,959.0,20.68,3
2017-10-03,38.2,24.2,30.8,24,12.6,960.0,20.76,0
2017-10-04,37.9,23.3,30.5,32,13.7,961.0,20.47,0
2017-10-05,36.8,23.7,29.8,44,14.7,961.1,19.91,1
2017-10-06,36.7,23.8,29.8,36,11.8,961.1,20.12,0
2017-10-07,37.1,22.8,29.6,31,16.2,960.2,20.22,0
2017-10-08,36.8,22.6,29.3,32,14.6,959.3,20.05,0
2017-10-09,36.2,22.4,29.2,37,12.8,959.4,19.6,1
2017-10-10,36.2,23.0,29.2,39,12.5,959.1,17.58,12
2017-10-11,35.3,22.7,29.0,39,10.5,959.2,16.96,11
2017-10-12,34.9,23.4,29.1,37,9.6,959.2,13.58,41
2017-10-13,36.5,22.5,29.4,32,15.8,957.8,19.23,15
2017-10-14,37.3,22.8,29.9,23,14.6,957.6,19.28,0
2017-10-15,37.3,23.1,29.6,26,17.9,957.9,19.04,0
2017-10-16,37.5,22.6,29.0,22,14.8,958.7,19.29,0
2017-10-17,36.4,20.6,28.2,25,11.7,959.8,19.08,0
2017-10-18,35.8,21.2,27.5,32,12.6,960.7,18.86,0
2017-10-19,34.0,20.8,26.9,41,10.4,960.5,18.66,0
2017-10-20,35.1,22.5,28.2,44,8.7,960.3,16.83,4
2017-10-21,36.1,22.1,28.3,32,14.7,959.4,18.26,0
2017-10-22,35.9,19.9,27.6,25,22.0,958.5,17.82,3
2017-10-23,34.0,19.1,26.1,28,11.8,960.3,18.21,0
2017-10-24,34.5,20.4,26.5,20,12.6,963.0,18.28,0
2017-10-25,33.3,18.0,25.5,27,11.3,965.0,18.04,0
2017-10-26,32.8,18.3,25.1,36,9.4,965.4,17.67,0
2017-10-27,31.2,18.2,24.6,44,9.8,964.7,13.73,36
2017-10-28,33.1,20.4,26.2,29,13.4,964.3,17.11,7
2017-10-29,32.6,18.0,25.0,36,10.0,965.9,17.06,1
2017-10-30,32.2,18.2,24.5,44,11.7,966.5,16.75,1
2017-10-31,31.3,17.7,24.3,42,10.9,964.7,16.92,0
2017-11-01,32.5,18.6,24.6,38,10.7,965.3,16.67,1
2017-11-02,33.3,18.0,25.3,31,14.8,964.5,16.56,0
2017-11-03,32.3,17.6,24.8,44,10.2,964.5,16.41,3
2017-11-04,30.0,18.6,24.2,55,12.6,966.2,15.04,8
2017-11-05,29.0,18.7,23.5,57,9.7,966.7,14.98,5
2017-11-06,29.7,17.4,23.4,51,7.4,966.0,15.99,0
2017-11-07,30.5,17.3,23.4,45,9.4,965.4,15.94,0
2017-11-08,30.3,16.4,23.2,43,10.3,965.3,15.85,0
2017-11-09,30.3,16.4,23.3,45,11.4,964.3,14.44,16
2017-11-10,29.7,16.1,22.7,45,9.6,965.1,15.57,0
2017-11-11,29.3,15.7,22.4,47,8.3,965.8,15.51,1
2017-11-12,29.1,16.3,21.9,47,9.4,963.6,15.36,0
2017-11-13,28.6,14.7,21.9,44,11.5,961.8,15.33,1
2017-11-14,27.9,15.2,21.6,44,15.2,961.2,13.89,23
2017-11-15,27.5,16.3,21.7,48,12.5,962.6,13.22,23
2017-11-16,26.3,17.5,21.5,55,12.2,964.0,11.1,40
2017-11-17,25.3,17.1,20.5,57,12.6,964.9,11.88,22
2017-11-18,25.4,15.9,19.9,63,12.4,965.5,11.93,24
2017-11-19,25.7,16.4,20.0,46,15.6,966.6,13.69,10
2017-11-20,24.9,14.0,18.5,37,13.1,967.7,14.97,0
2017-11-21,24.3,11.8,17.3,39,12.0,966.1,15.09,0
2017-11-22,24.5,12.4,17.7,34,10.8,965.1,15.08,12
2017-11-23,24.6,11.0,17.2,32,9.3,964.1,14.79,2
2017-11-24,24.9,10.7,17.3,32,9.9,965.5,14.7,0
2017-11-25,26.7,11.4,18.2,34,8.1,966.1,14.69,0
2017-11-26,26.9,10.7,18.1,42,9.3,967.0,14.28,0
2017-11-27,27.7,12.4,19.1,33,11.4,965.1,14.49,0
2017-11-28,26.9,13.4,19.9,37,9.4,964.1,14.28,0
2017-11-29,27.0,15.4,20.9,38,9.8,965.9,14.0,0
2017-11-30,27.3,13.4,19.7,40,12.1,965.7,13.97,0
2017-12-01,25.2,12.8,18.6,47,10.4,965.5,13.9,0
2017-12-02,24.9,12.3,17.9,51,10.3,966.3,13.71,69
2017-12-03,24.3,12.2,17.9,51,8.0,966.3,12.72,94
2017-12-04,24.2,11.9,18.2,48,7.4,964.8,11.35,96
2017-12-05,21.1,15.2,17.7,60,11.9,965.1,5.43,95
2017-12-06,20.6,14.6,17.5,58,10.1,965.0,5.08,90
2017-12-07,23.3,13.8,18.3,39,11.0,965.6,12.79,23
2017-12-08,25.5,12.1,17.7,35,10.8,965.8,13.86,0
2017-12-09,25.4,11.3,18.0,48,8.8,965.1,13.63,0
2017-12-10,24.9,11.6,17.9,55,8.7,965.2,13.46,8
2017-12-11,21.6,13.6,16.8,67,13.6,964.0,5.36,54
2017-12-12,21.7,12.0,15.6,72,10.0,965.0,13.36,8
2017-12-13,21.3,9.8,14.7,68,11.0,966.8,13.35,3
2017-12-14,22.0,10.6,15.2,65,13.2,968.2,12.99,8
2017-12-15,22.4,11.2,16.0,52,17.3,969.3,12.42,28
2017-12-16,22.0,10.0,14.9,47,14.0,970.9,13.56,3
2017-12-17,24.0,8.4,14.5,43,12.8,971.3,13.8,0
2017-12-18,25.4,10.6,16.8,33,15.8,970.7,13.66,20
2017-12-19,26.9,12.1,18.3,32,11.7,969.8,11.2,95
2017-12-20,25.4,12.8,17.8,42,9.8,970.6,11.04,97
2017-12-21,25.8,12.2,18.2,50,12.6,970.7,13.26,56
2017-12-22,25.6,13.1,18.2,47,12.8,969.3,13.48,77
2017-12-23,24.6,11.9,16.9,43,13.0,966.0,13.89,13
2017-12-24,23.6,10.4,16.1,48,10.6,965.2,13.58,0
2017-12-25,24.6,9.9,16.6,49,11.1,967.4,13.6,0
2017-12-26,24.4,9.2,16.1,47,10.0,967.6,13.67,2
2017-12-27,24.2,10.3,16.8,44,11.2,966.7,13.62,28
2017-12-28,23.5,9.7,16.5,51,9.7,966.4,13.56,15
2017-12-29,23.3,10.2,16.3,52,9.9,966.8,13.53,0
2017-12-30,23.5,9.6,16.1,58,10.6,966.8,13.52,0
2017-12-31,22.0,9.6,15.6,50,11.5,965.5,13.47,9
2018-01-01,21.9,9.7,14.9,53,11.7,963.6,13.51,1
2018-01-02,21.5,7.6,13.8,54,9.0,964.2,13.84,0
2018-01-03,21.2,7.4,13.5,57,10.5,964.7,14.08,0
2018-01-04,21.1,10.6,14.6,48,11.8,964.6,14.12,0
2018-01-05,21.7,7.6,13.9,57,9.7,963.7,13.95,0
2018-01-06,22.1,7.8,14.5,58,12.1,963.2,13.99,0
2018-01-07,21.8,8.7,14.4,52,12.7,964.5,14.22,0
2018-01-08,21.6,7.0,13.7,44,9.0,966.0,14.58,0
2018-01-09,22.0,7.1,13.6,48,9.2,968.0,14.57,0
2018-01-10,23.3,7.1,14.6,43,10.7,968.2,14.61,0
2018-01-11,23.7,8.8,15.5,37,11.9,967.0,14.44,0
2018-01-12,25.3,11.0,16.9,33,12.4,965.8,14.16,2
2018-01-13,25.6,12.3,18.0,36,13.9,965.8,14.18,9
2018-01-14,26.0,11.6,17.8,33,14.7,965.8,14.72,0
2018-01-15,26.0,8.9,16.7,31,10.9,966.1,15.15,0
2018-01-16,25.1,7.1,15.4,36,11.4,963.7,15.62,0
2018-01-17,25.5,10.3,16.9,45,13.6,963.6,14.5,2
2018-01-18,26.3,11.8,18.6,53,8.6,965.2,14.79,1
2018-01-19,26.5,11.7,18.4,51,15.6,965.7,15.05,0
2018-01-20,24.9,11.4,16.9,42,12.7,965.4,15.76,0
2018-01-21,24.3,8.1,15.8,43,10.1,963.8,15.6,0
2018-01-22,24.8,10.1,16.7,54,15.6,962.1,15.22,5
2018-01-23,22.9,14.5,17.4,46,24.2,960.0,11.6,36
2018-01-24,21.5,10.2,15.0,53,15.9,963.4,15.85,1
2018-01-25,22.5,7.2,14.0,62,12.6,963.0,15.9,0
2018-01-26,23.8,8.9,15.3,55,11.2,963.2,15.98,4
2018-01-27,23.8,8.5,15.8,58,10.8,963.1,16.08,3
2018-01-28,24.6,9.4,16.6,58,9.9,964.1,16.19,21
2018-01-29,26.0,10.1,17.5,53,11.1,965.8,16.13,27
2018-01-30,28.3,11.7,19.4,39,15.2,966.2,16.3,23
2018-01-31,28.5,15.1,20.6,36,15.8,965.5,16.36,14
2018-02-01,28.7,11.9,20.0,38,12.7,965.0,16.43,0
2018-02-02,27.7,13.9,20.2,37,15.1,962.8,16.53,0
2018-02-03,25.7,13.8,18.6,46,13.4,964.8,16.73,0
2018-02-04,24.8,10.6,17.0,33,13.5,965.7,17.42,9
2018-02-05,24.1,11.3,16.8,35,11.0,967.1,12.17,96
2018-02-06,23.9,14.5,18.7,36,12.7,967.5,11.31,99
2018-02-07,24.8,12.2,17.8,30,10.9,964.9,17.07,33
2018-02-08,23.8,11.3,16.8,40,10.0,963.5,15.89,29
2018-02-09,25.1,9.7,16.9,35,10.4,963.6,17.85,0
2018-02-10,25.1,11.2,17.6,41,16.3,965.2,16.28,52
2018-02-11,24.1,14.7,18.4,49,22.2,964.4,13.63,71
2018-02-12,25.2,13.2,18.2,62,16.6,966.1,17.28,41
2018-02-13,24.8,13.0,17.5,65,12.5,971.4,16.53,54
2018-02-14,25.2,11.6,18.1,47,14.7,972.3,18.23,7
2018-02-15,27.1,12.0,19.1,46,14.0,970.6,18.13,8
2018-02-16,28.0,12.4,19.9,44,13.3,968.7,18.35,1
2018-02-17,28.9,13.3,20.5,41,14.2,963.9,18.68,17
2018-02-18,28.3,13.8,20.6,44,11.2,962.5,18.48,46
2018-02-19,28.3,14.1,20.7,47,10.7,963.9,18.36,48
2018-02-20,30.0,14.7,21.8,44,9.8,964.0,18.88,2
2018-02-21,31.6,15.9,23.2,36,13.8,962.3,17.58,22
2018-02-22,31.8,17.6,23.9,33,16.3,961.1,17.64,17
2018-02-23,32.5,17.2,24.1,40,15.9,960.9,17.86,49
2018-02-24,31.3,18.3,24.6,42,10.9,963.1,18.07,48
2018-02-25,30.8,18.7,23.9,40,16.6,966.2,19.44,17
2018-02-26,30.2,16.5,22.9,42,15.9,965.4,19.96,17
2018-02-27,32.0,18.2,24.2,38,12.4,964.2,19.23,42
2018-02-28,31.7,17.7,24.1,44,13.3,963.8,17.45,62
2018-03-01,32.1,19.0,24.3,45,15.3,962.2,17.0,69
2018-03-02,32.9,18.7,25.5,34,17.8,961.4,20.42,4
2018-03-03,32.9,18.1,25.3,32,20.5,959.6,19.95,38
2018-03-04,29.4,17.6,22.9,49,22.2,960.3,15.85,42
2018-03-05,29.4,16.7,22.3,43,16.9,963.7,19.87,3
2018-03-06,29.9,15.3,22.4,33,14.8,965.0,21.04,17
2018-03-07,30.6,15.0,22.6,33,9.1,963.8,21.33,0
2018-03-08,31.0,16.0,23.2,31,13.6,964.1,21.12,2
2018-03-09,30.7,17.0,23.7,38,12.1,964.5,18.51,18
2018-03-10,31.9,18.0,24.7,33,14.5,964.0,19.74,6
2018-03-11,32.6,18.0,25.3,33,12.0,963.2,21.44,1
2018-03-12,33.1,17.6,25.8,32,12.9,963.4,21.61,0
2018-03-13,34.5,17.8,26.0,27,14.0,961.8,22.12,0
2018-03-14,32.8,20.3,25.9,23,17.4,960.2,20.41,6
2018-03-15,30.5,20.5,24.9,34,15.3,960.4,18.0,21
2018-03-16,32.0,18.6,24.6,31,16.7,960.6,19.59,15
2018-03-17,32.3,16.9,24.4,27,15.6,962.2,22.58,0
2018-03-18,32.8,17.8,24.9,27,12.9,963.3,22.48,14
2018-03-19,33.2,18.8,25.4,29,13.0,964.8,16.95,55
2018-03-20,33.0,19.9,26.3,34,17.1,962.3,19.25,20
2018-03-21,31.8,19.9,25.7,26,21.3,960.2,21.51,12
2018-03-22,31.0,18.9,24.6,39,16.6,960.8,22.16,2
2018-03-23,30.7,18.1,24.1,37,14.5,962.1,22.87,0
2018-03-24,33.2,18.3,25.6,30,16.4,964.6,23.11,0
2018-03-25,34.1,19.7,26.7,28,18.6,966.0,23.29,0
2018-03-26,35.7,19.6,27.2,24,15.5,964.6,23.8,8
2018-03-27,36.6,19.0,28.1,18,14.4,961.2,23.83,10
2018-03-28,37.6,21.1,29.4,14,13.5,960.4,23.92,0
2018-03-29,37.4,20.7,29.3,21,16.6,960.5,23.89,0
2018-03-30,38.0,21.2,29.3,17,22.0,958.5,23.91,14
2018-03-31,37.9,20.8,29.3,21,19.6,958.5,24.08,0
2018-04-01,36.1,21.5,28.3,35,15.0,960.3,23.88,0
2018-04-02,37.2,22.1,29.6,33,16.6,961.1,22.05,17
2018-04-03,38.3,22.7,30.1,28,10.9,960.1,21.89,41
2018-04-04,39.2,22.7,31.3,19,18.4,958.1,23.71,5
2018-04-05,39.0,23.0,31.3,22,15.3,956.5,22.79,31
2018-04-06,37.3,23.9,29.3,37,19.8,958.2,19.69,71
2018-04-07,36.4,21.8,28.3,44,17.6,959.9,21.7,23
2018-04-08,37.1,22.2,28.7,40,21.0,960.3,20.94,20
